"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0,0,0,0,0,0,0,0,0,0,1.03688299655914,2.51888108253479,25.0654392242432,19.3499908447266,23.3787498474121,30.1731395721436,152.21809387207,107.795997619629,38.1072807312012,0,0,
1,2.542488575,0,11.97596836,0,3.623512745,0,1.167797923,0,2.859719276,0,1.04233336448669,1.4967200756073,25.3416271209717,16.8806610107422,25.9314193725586,31.1202964782715,152.529342651367,102.610000610352,32.1531867980957,0,0,
2,4.954086304,0,14.62995052,0,4.296497822,0,1.37284863,0,3.928630352,0,1.42398691177368,1.05303835868835,25.2717761993408,14.7451667785645,28.2383556365967,32.0209465026855,152.731033325195,97.6884689331055,27.2066078186035,0,0,
3,7.280396461,0,16.20339584,0,4.742093563,0,1.494171262,0,4.771975517,0,1.78484785556793,0.836562931537628,24.843282699585,12.8919019699097,30.3159523010254,32.8740501403809,152.861373901367,93.0180358886719,23.059965133667,0,0,
4,9.532302856,0,17.47979736,0,5.133250237,0,1.583485842,0,5.552783012,0,2.10356593132019,0.73549872636795,24.1526107788086,11.2834129333496,32.1796417236328,33.677806854248,152.942199707031,88.5861206054688,19.5806503295898,0,0,
5,11.71058559,0,18.57146645,0,5.487833977,0,1.652105689,0,6.288808823,0,2.38227486610413,0.693597912788391,23.2847938537598,9.88783740997314,33.8439521789551,34.431526184082,152.986770629883,84.3807983398438,16.6611614227295,0,0,
6,13.82123852,0,19.5349865,0,5.815149307,0,1.706371546,0,6.989673615,0,2.62585353851318,0.6813143491745,22.3069133758545,8.67751789093018,35.3225555419922,35.1355819702148,153.003601074219,80.390739440918,14.2117414474487,0,0,
7,15.8696537,0,20.40287399,0,6.120784283,0,1.750237703,0,7.661077499,0,2.83962893486023,0.683218121528625,21.2708587646484,7.62841367721558,36.6283187866211,35.7912139892578,152.998443603516,76.6051864624023,12.1572027206421,0,0,
8,17.85448265,0,21.19345284,0,6.407621861,0,1.786260962,0,8.304873466,0,3.02848362922668,0.691352248191834,20.2160015106201,6.71959829330444,37.7733459472656,36.4003219604492,152.975433349609,73.013916015625,10.4344596862793,0,0,
9,19.7806015,0,21.92146683,0,6.678530216,0,1.816367149,0,8.924126625,0,3.19662046432495,0.701712667942047,19.1716232299805,5.93285083770752,38.7690162658691,36.9652442932129,152.937713623047,69.6072006225586,8.99052619934082,0,0,
