"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
20,19.10846901,0,12.12569427,0,2.856341839,0,1.621820927,0,5.946271896,0,0.235331162810326,0.0634021311998367,1.4145405292511,0.172679409384727,8.62495708465576,10.2952785491943,54.9708671569824,12.2797470092773,0.552954435348511,0,0,
21,19.70603943,0,12.26530457,0,2.909965992,0,1.636391401,0,6.10725975,0,0.238639205694199,0.06400266289711,1.41130435466766,0.173399075865746,8.41710186004639,10.3123636245728,54.9501686096191,11.6165199279785,0.540418386459351,0,0,
22,20.28709412,0,12.39919376,0,2.962059259,0,1.6499964,0,6.26393652,0,0.241798236966133,0.0645618364214897,1.41219830513,0.175117075443268,8.20328521728516,10.3248901367188,54.9304885864258,10.999719619751,0.531770706176758,0,0,
23,20.84998131,0,12.52719975,0,3.012487888,0,1.662670732,0,6.415835857,0,0.244818389415741,0.0650832802057266,1.41629278659821,0.177544385194778,7.98529052734375,10.3333873748779,54.9117813110352,10.4262504577637,0.526124656200409,0,0,
24,21.3971653,0,12.65010071,0,3.061487675,0,1.674536467,0,6.563606262,0,0.247708275914192,0.0655701383948326,1.42283713817596,0.180466532707214,7.76469135284424,10.3383121490479,54.8940086364746,9.89321994781494,0.522786915302277,0,0,
25,21.93101501,0,12.76859093,0,3.109283209,0,1.685699105,0,6.707874775,0,0.250483810901642,0.0660267248749733,1.43124222755432,0.183728620409966,7.54286861419678,10.340069770813,54.877124786377,9.39793491363525,0.521219551563263,0,0,
26,22.44777107,0,12.88199711,0,3.155546665,0,1.696131468,0,6.847607613,0,0.25314924120903,0.0664549097418785,1.44102847576141,0.187213838100433,7.32103157043457,10.3390159606934,54.861083984375,8.93787288665771,0.521000504493713,0,0,
27,22.9517765,0,12.99141407,0,3.200673342,0,1.705967307,0,6.983970165,0,0.255709737539291,0.0668567270040512,1.45181226730347,0.190835729241371,7.10023307800293,10.3354635238647,54.8458404541016,8.5106725692749,0.52180027961731,0,0,
28,23.44126511,0,13.09659195,0,3.244511604,0,1.715212464,0,7.116473675,0,0.258174598217011,0.0672348886728287,1.46329569816589,0.194532424211502,6.88138580322266,10.3296976089478,54.8313522338867,8.1141357421875,0.523363947868347,0,0,
29,23.91848183,0,13.19812012,0,3.2872684,0,1.723945379,0,7.245713234,0,0.260549187660217,0.0675911381840706,1.47524213790894,0.198258310556412,6.66527462005615,10.3219738006592,54.8175735473633,7.74620580673218,0.525492787361145,0,0,
30,24.38163567,0,13.29572487,0,3.328785419,0,1.732166171,0,7.371197701,0,0.262837827205658,0.0679270401597023,1.48746466636658,0.201979801058769,6.45257234573364,10.3125247955322,54.8044624328613,7.40495872497559,0.528032243251801,0,0,
31,24.8348999,0,13.39037991,0,3.369440317,0,1.739977598,0,7.494050026,0,0.265047997236252,0.0682445839047432,1.49982273578644,0.20567424595356,6.24384880065918,10.3015623092651,54.7919845581055,7.08860349655151,0.530864059925079,0,0,
32,25.27645302,0,13.48177433,0,3.409070969,0,1.747372627,0,7.613767624,0,0.267187565565109,0.0685456618666649,1.5122127532959,0.209327101707458,6.03958225250244,10.2892875671387,54.7800979614258,6.79547023773193,0.53389835357666,0,0,
33,25.70450211,0,13.56962967,0,3.447518826,0,1.754346728,0,7.729859352,0,0.269252866506577,0.0688302740454674,1.52454054355621,0.212923839688301,5.84016942977905,10.2758760452271,54.7687721252441,6.52398633956909,0.537061810493469,0,0,
34,26.12312889,0,13.65485191,0,3.485150814,0,1.760988235,0,7.843426704,0,0.271248936653137,0.0690998733043671,1.53673958778381,0.21645587682724,5.64593362808228,10.2614936828613,54.7579727172852,6.27268600463867,0.540299832820892,0,0,
35,26.53245354,0,13.73752594,0,3.52197814,0,1.76731658,0,7.954498291,0,0.27318599820137,0.0693565383553505,1.54877197742462,0.219921112060547,5.4571328163147,10.2462968826294,54.7476768493652,6.04021167755127,0.54357373714447,0,0,
36,26.93065453,0,13.81734276,0,3.557838678,0,1.77332139,0,8.062574387,0,0.275064170360565,0.0696006193757057,1.56060206890106,0.223316162824631,5.27396726608276,10.2304286956787,54.737850189209,5.82528781890869,0.546852231025696,0,0,
37,27.3197937,0,13.89476395,0,3.592915773,0,1.779049397,0,8.168209076,0,0.276884853839874,0.0698328167200089,1.57220327854156,0.226638734340668,5.09658527374268,10.2140235900879,54.7284736633301,5.62672185897827,0.550111472606659,0,0,
38,27.69804573,0,13.96948814,0,3.62704587,0,1.784489155,0,8.270908356,0,0.278649896383286,0.0700538158416748,1.58355557918549,0.2298873513937,4.92509031295776,10.1972017288208,54.7195205688477,5.44339799880981,0.553333342075348,0,0,
39,28.06744576,0,14.04196453,0,3.660411119,0,1.789683342,0,8.371216774,0,0.280360817909241,0.0702642425894737,1.59464490413666,0.233061090111732,4.75954532623291,10.1800737380981,54.7109718322754,5.27427291870117,0.556504309177399,0,0,
40,28.4299984,0,14.1126194,0,3.693192005,0,1.794671297,0,8.469678879,0,0.282026082277298,0.0704655945301056,1.60547351837158,0.236163333058357,4.59997797012329,10.162748336792,54.7028045654297,5.11838388442993,0.559617698192596,0,0,
41,28.78195953,0,14.18076229,0,3.725049496,0,1.799412012,0,8.565273285,0,0.283644914627075,0.0706580132246017,1.61603772640228,0.239194795489311,4.44638586044312,10.1453218460083,54.6949996948242,4.97482395172119,0.562666833400726,0,0,
42,29.12532997,0,14.24682713,0,3.756163597,0,1.80394423,0,8.658542633,0,0.285214781761169,0.070841483771801,1.62632989883423,0.242154255509377,4.29873895645142,10.1278810501099,54.6875419616699,4.84273862838745,0.565645575523376,0,0,
43,29.46208191,0,14.31122494,0,3.786711454,0,1.808302283,0,8.750022888,0,0.286742806434631,0.0710172653198242,1.6363570690155,0.245044812560081,4.15698385238647,10.1105098724365,54.6804122924805,4.72134160995483,0.568552732467651,0,0,
44,29.79038429,0,14.37363243,0,3.816525698,0,1.812470317,0,8.83921051,0,0.288231164216995,0.071185827255249,1.64612567424774,0.247868865728378,4.02104711532593,10.0932846069336,54.6736030578613,4.60989809036255,0.571387708187103,0,0,
45,30.11219788,0,14.43445969,0,3.84578371,0,1.816481352,0,8.926640511,0,0.289680987596512,0.0713475123047829,1.65564143657684,0.250628352165222,3.89083814620972,10.0762758255005,54.6670913696289,4.50771951675415,0.574150562286377,0,0,
46,30.4256916,0,14.49337864,0,3.874318361,0,1.820319533,0,9.011813164,0,0.29109326004982,0.0715026780962944,1.66490983963013,0.253324836492538,3.76625227928162,10.0595464706421,54.6608734130859,4.41416263580322,0.576841473579407,0,0,
47,30.73280907,0,14.55078888,0,3.902304173,0,1.82401526,0,9.095255852,0,0.292468786239624,0.0716516152024269,1.67393565177917,0.25595960021019,3.64717245101929,10.0431528091431,54.6549339294434,4.32862710952759,0.57946103811264,0,0,
48,31.03172493,0,14.60636425,0,3.929572582,0,1.827552319,0,9.176467896,0,0.293808192014694,0.0717945843935013,1.68272376060486,0.258533656597137,3.53347134590149,10.0271463394165,54.6492691040039,4.25054883956909,0.58201003074646,0,0,
49,31.32436943,0,14.66048622,0,3.956299782,0,1.830959797,0,9.255977631,0,0.295112133026123,0.071931853890419,1.69127798080444,0.261047899723053,3.42501354217529,10.011570930481,54.6438636779785,4.17940235137939,0.584489285945892,0,0,
50,31.61078453,0,14.71320152,0,3.982487679,0,1.83424294,0,9.333794594,0,0.296384572982788,0.0720640495419502,1.69960856437683,0.263504981994629,3.32165670394897,9.99646949768066,54.6387100219727,4.11470222473145,0.586901307106018,0,0,
51,31.89101982,0,14.76452255,0,4.008140087,0,1.837407112,0,9.409930229,0,0.297626703977585,0.0721914395689964,1.70772385597229,0.265906929969788,3.22325325012207,9.98187923431396,54.6338005065918,4.05599355697632,0.589248418807983,0,0,
52,32.16510773,0,14.81447792,0,4.033257484,0,1.840456843,0,9.484394073,0,0.298839122056961,0.0723142102360725,1.71563053131104,0.268255412578583,3.12965226173401,9.96783351898193,54.6291275024414,4.00285243988037,0.591532409191132,0,0,
53,32.43309402,0,14.86309338,0,4.057844639,0,1.843396544,0,9.557199478,0,0.300022393465042,0.0724325403571129,1.72333478927612,0.270551651716232,3.04070019721985,9.95436096191406,54.624683380127,3.95488047599792,0.593755125999451,0,0,
54,32.6968689,0,14.91072559,0,4.082072735,0,1.846250534,0,9.628855705,0,0.301180124282837,0.0725469589233398,1.73084735870361,0.27279856801033,2.95624160766602,9.94148731231689,54.6204681396484,3.91171264648438,0.595919668674469,0,0,
55,32.95275497,0,14.95672512,0,4.105600834,0,1.848982453,0,9.698366165,0,0.302310109138489,0.0726573094725609,1.73817157745361,0.274996489286423,2.87612056732178,9.92923355102539,54.6164741516113,3.87300109863281,0.598027050495148,0,0,
56,33.20449066,0,15.00179005,0,4.12877512,0,1.851635814,0,9.766746521,0,0.303412258625031,0.072763703763485,1.74531018733978,0.277145802974701,2.8001811504364,9.9176139831543,54.6126937866211,3.83842062950134,0.600078403949738,0,0,
57,33.45026398,0,15.04559898,0,4.151423454,0,1.854194283,0,9.833502769,0,0.304490029811859,0.0728666260838509,1.75227212905884,0.279248625040054,2.72826838493347,9.90664577484131,54.6091232299805,3.80767297744751,0.602076232433319,0,0,
58,33.69194031,0,15.08849525,0,4.173719883,0,1.856679916,0,9.899142265,0,0.305544286966324,0.0729662328958511,1.7590639591217,0.281306684017181,2.66022825241089,9.89633941650391,54.6057624816895,3.78047919273376,0.604022622108459,0,0,
59,33.92771149,0,15.13017941,0,4.195495129,0,1.8590765,0,9.963175774,0,0.306575506925583,0.0730626359581947,1.76569151878357,0.283321261405945,2.59590911865234,9.88670444488525,54.6026039123535,3.75657868385315,0.605919301509857,0,0,
60,34.15759277,0,15.17066288,0,4.216749668,0,1.861387014,0,10.02560425,0,0.307580828666687,0.0731556341052055,1.7721540927887,0.285291522741318,2.53516125679016,9.8777437210083,54.5996475219727,3.73572158813477,0.607766449451447,0,0,
61,34.383461,0,15.21028233,0,4.237655163,0,1.86363256,0,10.0869379,0,0.308562994003296,0.0732455998659134,1.7784571647644,0.287218779325485,2.47783780097961,9.869460105896,54.5968856811523,3.71768045425415,0.609565675258636,0,0,
62,34.60532761,0,15.24905396,0,4.25821209,0,1.865815043,0,10.14718056,0,0.309525907039642,0.0733329951763153,1.78461062908173,0.289105832576752,2.42379474639893,9.86185646057129,54.5943145751953,3.70224809646606,0.611319899559021,0,0,
63,34.8232193,0,15.28699112,0,4.278420925,0,1.867936373,0,10.20633984,0,0.310470461845398,0.0734179392457008,1.79062271118164,0.290954917669296,2.37289094924927,9.85493469238281,54.5919342041016,3.68923163414001,0.613031446933746,0,0,
64,35.03531647,0,15.32379246,0,4.2981143,0,1.86998105,0,10.26392269,0,0.311393976211548,0.0735002011060715,1.79649424552917,0.29276579618454,2.32498979568481,9.8486909866333,54.5897445678711,3.67844390869141,0.61470091342926,0,0,
65,35.24348068,0,15.35977936,0,4.317462444,0,1.871968389,0,10.32043266,0,0.312296032905579,0.0735798180103302,1.80222654342651,0.294538408517838,2.27995777130127,9.84311962127686,54.5877418518066,3.66971015930176,0.616328835487366,0,0,
66,35.44771957,0,15.39496326,0,4.336462975,0,1.873900056,0,10.37586975,0,0.313179671764374,0.0736571624875069,1.807825922966,0.296274542808533,2.2376651763916,9.83821582794189,54.5859260559082,3.66287302970886,0.617917060852051,0,0,
67,35.64805984,0,15.42936325,0,4.355122089,0,1.87577796,0,10.43024731,0,0.314045757055283,0.0737323462963104,1.81329774856567,0.297975569963455,2.19798636436462,9.8339729309082,54.5842933654785,3.65778517723084,0.619467198848724,0,0,
68,35.8426857,0,15.46267223,0,4.37326479,0,1.877586365,0,10.48306847,0,0.314891457557678,0.0738051384687424,1.81864130496979,0.299640744924545,2.16079902648926,9.83037853240967,54.5828399658203,3.65430331230164,0.620979309082031,0,0,
69,36.03526688,0,15.49551678,0,4.391235828,0,1.879360437,0,10.53532887,0,0.315719366073608,0.0738758519291878,1.82386112213135,0.301271378993988,2.12598514556885,9.82742404937744,54.5815696716309,3.65229916572571,0.622454702854156,0,0,
70,36.22398376,0,15.52761078,0,4.408863068,0,1.881084919,0,10.58653831,0,0.316533297300339,0.0739448592066765,1.82896661758423,0.302870243787766,2.09343075752258,9.82510089874268,54.5804748535156,3.65165853500366,0.623896062374115,0,0,
71,36.40886307,0,15.55895329,0,4.426147938,0,1.882760644,0,10.63669872,0,0.317330926656723,0.0740119591355324,1.83395993709564,0.304437696933746,2.06302618980408,9.82339668273926,54.5795593261719,3.65226888656616,0.625304102897644,0,0,
72,36.5899086,0,15.58955002,0,4.443090439,0,1.884389281,0,10.68581676,0,0.318111896514893,0.0740771815180779,1.83884274959564,0.305973947048187,2.03466558456421,9.82229900360107,54.5788154602051,3.65402507781982,0.626679480075836,0,0,
73,36.76713562,0,15.61941814,0,4.459692478,0,1.885971546,0,10.73389626,0,0.318876266479492,0.0741405561566353,1.8436164855957,0.30747926235199,2.00824689865112,9.8217945098877,54.5782508850098,3.65682864189148,0.628022789955139,0,0,
74,36.94056702,0,15.64854622,0,4.475951672,0,1.887508631,0,10.78093624,0,0.319624066352844,0.0742021128535271,1.84828269481659,0.308953791856766,1.98367202281952,9.82186698913574,54.5778579711914,3.66058778762817,0.629334509372711,0,0,
75,37.11200333,0,15.67727184,0,4.492040157,0,1.889017344,0,10.82743454,0,0.320358484983444,0.0742622017860413,1.85284793376923,0.310399532318115,1.96084666252136,9.8225040435791,54.57763671875,3.66522216796875,0.63061648607254,0,0,
76,37.27786255,0,15.70498371,0,4.507620335,0,1.890467167,0,10.87241745,0,0.321077167987823,0.0743205845355988,1.85731220245361,0.311816185712814,1.93968057632446,9.82368946075439,54.5775871276855,3.67065095901489,0.631868839263916,0,0,
77,37.44355011,0,15.73258591,0,4.52319622,0,1.891905785,0,10.917346,0,0.321782767772675,0.074377566576004,1.86168074607849,0.31320533156395,1.92008662223816,9.82540798187256,54.5777015686035,3.67680478096008,0.633093118667603,0,0,
78,37.60368729,0,15.75919247,0,4.538263798,0,1.893287539,0,10.96076679,0,0.3224758207798,0.0744332000613213,1.86595773696899,0.314568191766739,1.90198194980621,9.82764530181885,54.5779914855957,3.68361854553223,0.63429057598114,0,0,
79,37.76186752,0,15.78540611,0,4.553159714,0,1.894643784,0,11.00365257,0,0.323153465986252,0.0744872391223907,1.87014150619507,0.315903872251511,1.8852870464325,9.83038330078125,54.5784492492676,3.6910252571106,0.635460913181305,0,0,
80,37.91631317,0,15.8109417,0,4.567716599,0,1.895960093,0,11.0455246,0,0.323818296194077,0.0745399594306946,1.87423610687256,0.317213594913483,1.86992573738098,9.8336067199707,54.5790710449219,3.69896841049194,0.636605262756348,0,0,
81,38.06881714,0,15.83608627,0,4.582103252,0,1.897252083,0,11.08686352,0,0.324470818042755,0.0745914131402969,1.87824487686157,0.318498224020004,1.85582506656647,9.83729839324951,54.5798606872559,3.70739531517029,0.637724578380585,0,0,
82,38.21940231,0,15.86084843,0,4.596320152,0,1.898520827,0,11.12767887,0,0.325114190578461,0.0746418908238411,1.88217520713806,0.319760203361511,1.84291553497314,9.84144592285156,54.5808181762695,3.71626257896423,0.638820767402649,0,0,
83,38.36447906,0,15.88465595,0,4.610028267,0,1.899736166,0,11.16699791,0,0.325743079185486,0.0746909156441689,1.88602304458618,0.320997834205627,1.83113098144531,9.84603118896484,54.5819396972656,3.7255175113678,0.639893114566803,0,0,
84,38.50943375,0,15.90838146,0,4.623736858,0,1.900944114,0,11.20628166,0,0.326359450817108,0.0747387260198593,1.88979029655457,0.322211623191834,1.82040786743164,9.85103797912598,54.5832214355469,3.73511695861816,0.640942096710205,0,0,
85,38.65068817,0,15.93144703,0,4.637104988,0,1.902115226,0,11.24455643,0,0.326966762542725,0.0747856274247169,1.89348363876343,0.323403835296631,1.81068599224091,9.85645008087158,54.5846633911133,3.74502658843994,0.641969621181488,0,0,
86,38.7882576,0,15.95386696,0,4.650135517,0,1.90324986,0,11.28183174,0,0.327559739351273,0.0748311430215836,1.89709854125977,0.324572443962097,1.80190777778625,9.86225032806396,54.5862693786621,3.75520253181458,0.642974555492401,0,0,
87,38.92572021,0,15.97620678,0,4.663165569,0,1.904378176,0,11.31907272,0,0.328143388032913,0.0748757570981979,1.90064132213593,0.325719654560089,1.79401838779449,9.86842155456543,54.5880355834961,3.76561546325684,0.643958568572998,0,0,
88,39.05772018,0,15.99761772,0,4.675686359,0,1.905456424,0,11.3548317,0,0.328715652227402,0.0749192833900452,1.90411174297333,0.326845318078995,1.7869656085968,9.87495040893555,54.5899620056152,3.77623200416565,0.644921779632568,0,0,
89,39.18962097,0,16.01896858,0,4.688208103,0,1.906528831,0,11.39056015,0,0.329276204109192,0.0749617069959641,1.90751028060913,0.327949285507202,1.78069984912872,9.88181781768799,54.5920448303223,3.78702116012573,0.645864367485046,0,0,
90,39.31786346,0,16.03967285,0,4.700391293,0,1.907567024,0,11.42529297,0,0.329828053712845,0.0750033259391785,1.91084218025208,0.32903328537941,1.77517366409302,9.88901042938232,54.5942840576172,3.79795956611633,0.646787583827972,0,0,
91,39.44601059,0,16.06032944,0,4.712575436,0,1.908599854,0,11.45999908,0,0.330371767282486,0.075044147670269,1.91411125659943,0.330098628997803,1.7703423500061,9.89651489257813,54.5966796875,3.80902528762817,0.647692739963531,0,0,
92,39.5687294,0,16.08006668,0,4.72425127,0,1.909584641,0,11.49323177,0,0.330904543399811,0.0750839486718178,1.91731595993042,0.331144511699677,1.76616358757019,9.90431499481201,54.5992317199707,3.82019257545471,0.64857941865921,0,0,
93,39.6913681,0,16.09975433,0,4.735927582,0,1.910565019,0,11.52644062,0,0.331425786018372,0.0751227289438248,1.92045497894287,0.332170307636261,1.76259660720825,9.91239356994629,54.601936340332,3.8314368724823,0.649447321891785,0,0,
94,39.81214142,0,16.11909676,0,4.747434139,0,1.911526322,0,11.55913925,0,0.331941455602646,0.0751609727740288,1.92353713512421,0.333179175853729,1.75960326194763,9.92073917388916,54.604793548584,3.84274697303772,0.650298774242401,0,0,
95,39.92928696,0,16.13783073,0,4.758602619,0,1.912455201,0,11.59085464,0,0.332446664571762,0.0751982629299164,1.92655980587006,0.334169894456863,1.75714707374573,9.92933750152588,54.6078033447266,3.85410094261169,0.651133239269257,0,0,
96,40.04457855,0,16.15622711,0,4.769603252,0,1.913365841,0,11.62206459,0,0.332940518856049,0.0752345621585846,1.92952060699463,0.335141539573669,1.75519359111786,9.93817234039307,54.6109619140625,3.86547827720642,0.651950180530548,0,0,
97,40.15802765,0,16.17429352,0,4.780433178,0,1.914258957,0,11.6527729,0,0.333425909280777,0.0752701237797737,1.93242299556732,0.33609527349472,1.7537100315094,9.94723033905029,54.6142692565918,3.87686562538147,0.652750432491302,0,0,
98,40.26963425,0,16.1920433,0,4.791096687,0,1.915134192,0,11.68298149,0,0.333903342485428,0.0753049850463867,1.9352695941925,0.337031930685043,1.75266551971436,9.95649719238281,54.6177253723145,3.88825035095215,0.653534829616547,0,0,
99,40.37940216,0,16.2094574,0,4.801589489,0,1.915991902,0,11.71268845,0,0.334372997283936,0.0753391534090042,1.9380624294281,0.337952136993408,1.75203061103821,9.96596145629883,54.6213264465332,3.89962005615234,0.654303908348084,0,0,
100,40.48733139,0,16.22655678,0,4.811913967,0,1.916832566,0,11.74189568,0,0.334834903478622,0.0753726288676262,1.94080340862274,0.338856399059296,1.75177764892578,9.97561168670654,54.625072479248,3.91096472740173,0.655058085918427,0,0,
101,40.59342957,0,16.24333763,0,4.822070122,0,1.917656302,0,11.77060699,0,0.335289090871811,0.0754054486751556,1.94349360466003,0.339745074510574,1.75188040733337,9.98543548583984,54.6289672851563,3.92227363586426,0.655797839164734,0,0,
102,40.6977005,0,16.25979996,0,4.832056046,0,1.91846323,0,11.79881859,0,0.335735529661179,0.0754375979304314,1.94613420963287,0.340618431568146,1.75231397151947,9.99542045593262,54.632999420166,3.93353700637817,0.656523466110229,0,0,
103,40.8001442,0,16.27593994,0,4.841874599,0,1.919253588,0,11.82653332,0,0.33617427945137,0.0754690989851952,1.94872605800629,0.341476678848267,1.75305509567261,10.0055551528931,54.6371765136719,3.94474649429321,0.657235264778137,0,0,
104,40.90076447,0,16.29177284,0,4.851523399,0,1.920027494,0,11.85375404,0,0.336605340242386,0.0754999294877052,1.95126974582672,0.342319995164871,1.75408172607422,10.0158271789551,54.6414947509766,3.95589327812195,0.657933473587036,0,0,
105,40.99956894,0,16.30729675,0,4.861005306,0,1.920785189,0,11.88048267,0,0.337028741836548,0.0755301341414452,1.9537661075592,0.343148529529572,1.75537288188934,10.0262269973755,54.6459465026855,3.96696949005127,0.658618271350861,0,0,
106,41.0965538,0,16.32250023,0,4.870316029,0,1.921526909,0,11.90671253,0,0.337444543838501,0.0755596980452538,1.95621538162231,0.343962371349335,1.75690877437592,10.0367422103882,54.6505355834961,3.97796821594238,0.659289836883545,0,0,
107,41.1917305,0,16.33741379,0,4.879458904,0,1.922252774,0,11.93245792,0,0.337852627038956,0.0755886361002922,1.95861840248108,0.344761610031128,1.75867092609406,10.04736328125,54.6552619934082,3.98888278007507,0.659948289394379,0,0,
108,41.2850914,0,16.352005,0,4.888432503,0,1.922962666,0,11.95770645,0,0.338253110647202,0.0756169483065605,1.96097528934479,0.345546334981918,1.76064169406891,10.0580787658691,54.6601181030273,3.99970674514771,0.660593867301941,0,0,
109,41.37841034,0,16.36656952,0,4.897406578,0,1.92367053,0,11.98293972,0,0.338648945093155,0.0756448805332184,1.96329116821289,0.346318364143372,1.76280438899994,10.0688810348511,54.665111541748,4.01043939590454,0.661227703094482,0,0,
110,41.46815491,0,16.38056564,0,4.906044483,0,1.924349427,0,12.00720787,0,0.339037835597992,0.0756722241640091,1.96556532382965,0.347077280282974,1.7651435136795,10.0797605514526,54.6702346801758,4.02107572555542,0.661849856376648,0,0,
111,41.55786133,0,16.39452744,0,4.914680958,0,1.925026417,0,12.03146362,0,0.339419215917587,0.0756989568471909,1.96779716014862,0.347822785377502,1.76764452457428,10.0907077789307,54.6754875183105,4.03161001205444,0.662460088729858,0,0,
112,41.64577103,0,16.40818596,0,4.923149586,0,1.925688148,0,12.05522919,0,0.339796006679535,0.0757253393530846,1.96999108791351,0.34855642914772,1.77029359340668,10.1017160415649,54.6808700561523,4.04204273223877,0.663059592247009,0,0,
