"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0,0,0,0,0,0,0,0,0,0,0.502393007278442,1.40909004211426,10.7509498596191,8.03215885162354,4.30904912948608,17.1187191009521,124.662399291992,0,0,34.9328498840332,26.7920303344727,
1,0,0.5105237961,0,7.831418991,0,1.018539429,0,1.295005083,0,3.480376482,0.636455535888672,0.634491443634033,11.1998586654663,6.64605712890625,5.18028926849365,17.6894989013672,124.762008666992,0,0,33.0478019714355,22.0464420318604,
2,0,1.182890534,0,11.68305016,0,1.563954711,0,1.490269065,0,4.741430759,1.2313414812088,0.424206435680389,11.3429441452026,5.52120685577393,5.9543571472168,18.2829742431641,124.769470214844,0,0,31.2671394348145,18.2010765075684,
3,0,1.919316292,0,14.44084644,0,1.981467366,0,1.591415405,0,5.630858898,1.81770730018616,0.360316276550293,11.2343244552612,4.60136032104492,6.6388578414917,18.8994255065918,124.73095703125,0,0,29.5857200622559,15.0721254348755,
4,0,2.690219641,0,16.55960655,0,2.324052334,0,1.655171633,0,6.325244904,2.33692669868469,0.34561213850975,10.9532375335693,3.84843468666077,7.24089288711548,19.5305271148682,124.665580749512,0,0,27.9984016418457,12.5238285064697,
5,0,3.47927165,0,18.24254799,0,2.615034103,0,1.699570656,0,6.8947649,2.78345251083374,0.346643477678299,10.5630626678467,3.23200511932373,7.7670841217041,20.1678314208984,124.582481384277,0,0,26.5002193450928,10.4476547241211,
6,0,4.275828838,0,19.60506058,0,2.867492914,0,1.732478261,0,7.376038551,3.16575980186462,0.351910471916199,10.1115550994873,2.72739267349243,8.22360134124756,20.8047542572021,124.486824035645,0,0,25.0864162445068,8.75589561462402,
7,0,5.0723629,0,20.72133636,0,3.089751959,0,1.757948279,0,7.791073322,3.49480605125427,0.357649326324463,9.63349151611328,2.3144633769989,8.61618804931641,21.4367294311523,124.382026672363,0,0,23.7524547576904,7.37736320495605,
8,0,5.86329937,0,21.64288521,0,3.28754282,0,1.7783041,0,8.154319763,3.78053832054138,0.362783968448639,9.15341472625732,1.97674453258514,8.95018672943115,22.0608463287354,124.270606994629,0,0,22.4940071105957,6.25414657592773,
9,0,6.644398212,0,22.40737724,0,3.465030909,0,1.794980764,0,8.475860596,4.03108692169189,0.367128372192383,8.68801307678223,1.70073664188385,9.23056793212891,22.675407409668,124.154525756836,0,0,21.3069667816162,5.33907508850098,
