"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0,0,0,0,0,0,0,0,0,0,0.96791398525238,2.09452700614929,9.92458438873291,7.50487422943115,14.5607299804688,33.0094299316406,109.368499755859,0,0,40.9977188110352,12.2033500671387,
1,0,1.271542668,0,2.402835608,0,0.683193922,0,0.9523056746,0,2.031668663,1.12527132034302,1.44434857368469,10.0436906814575,6.74451398849487,15.448504447937,33.0090484619141,109.473411560059,0,0,39.1586799621582,10.4313678741455,
2,0,2.361940622,0,4.37594986,0,1.094559908,0,1.213006496,0,3.066628456,1.80404317378998,1.15138626098633,10.0642251968384,6.07587480545044,16.2552795410156,33.0304412841797,109.537574768066,0,0,37.4081039428711,8.9390983581543,
3,0,3.379168749,0,5.076185703,0,1.241987586,0,1.311260462,0,3.569091082,2.58409762382507,1.00005710124969,9.99161529541016,5.48269033432007,16.9859752655029,33.078670501709,109.576080322266,0,0,35.741382598877,7.67758846282959,
4,0,4.35240984,0,5.641461849,0,1.354564548,0,1.383143425,0,3.992684364,3.30894088745117,0.920314192771912,9.8344259262085,4.95448064804077,17.6452350616455,33.1504211425781,109.597160339355,0,0,34.154468536377,6.60643720626831,
5,0,5.288302422,0,6.121591091,0,1.446984053,0,1.439346433,0,4.365330219,3.96519613265991,0.882252335548401,9.61486625671387,4.48400115966797,18.2374534606934,33.2419166564941,109.606025695801,0,0,32.6435699462891,5.69678163528442,
6,0,6.192777157,0,6.542553902,0,1.526318908,0,1.485151052,0,4.701762199,4.55249071121216,0.868294894695282,9.35149192810059,4.06494188308716,18.766788482666,33.3495635986328,109.606086730957,0,0,31.2050971984863,4.92433595657349,
7,0,7.06970787,0,6.919369698,0,1.596408844,0,1.523525238,0,5.010528564,5.07560014724731,0.867994248867035,9.05943202972412,3.69174456596375,19.2371788024902,33.4701843261719,109.599632263184,0,0,29.8356533050537,4.26855945587158,
8,0,7.924973965,0,7.26283741,0,1.659795165,0,1.556432128,0,5.298144817,5.54121923446655,0.875143051147461,8.75083637237549,3.35948753356934,19.6523475646973,33.6010818481445,109.588218688965,0,0,28.532018661499,3.71203351020813,
9,0,8.757389069,0,7.578112602,0,1.717726946,0,1.58496809,0,5.567253113,5.95634508132935,0.886066555976868,8.43530082702637,3.06379508972168,20.0158214569092,33.7400169372559,109.57299041748,0,0,27.2911224365234,3.23996233940125,
