"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0,0,0,0,0,0,0,0,0,0,2.3030469417572,5.20166683197021,57.9705696105957,51.6195602416992,62.4165916442871,40.1188201904297,265.066101074219,368.133209228516,64.2354888916016,0,0,
1,4.63910675,0,27.79016876,0,8.506263733,0,1.731214523,0,7.356474876,0,1.7334406375885,2.17801594734192,53.6347007751465,42.7242622375488,70.8531036376953,43.9408340454102,266.529388427734,348.336853027344,52.9406433105469,0,0,
2,8.970802307,0,28.63049507,0,7.957994938,0,1.787395954,0,8.326766968,0,1.90238392353058,1.08993268013,49.5040130615234,35.4015159606934,78.3044815063477,47.3921203613281,267.469879150391,329.632080078125,43.7849235534668,0,0,
3,13.16523838,0,29.49966812,0,7.875602722,0,1.836321235,0,9.383671761,0,1.97697234153748,0.664099931716919,45.3599128723145,29.3533535003662,84.8484725952148,50.4895401000977,268.102355957031,311.958862304688,36.2650032043457,0,0,
4,17.26086617,0,30.34531975,0,7.94494915,0,1.876651287,0,10.45569992,0,2.02432227134705,0.500511229038239,41.3404998779297,24.359806060791,90.5574951171875,53.2604751586914,268.530548095703,295.260955810547,30.0900402069092,0,0,
5,21.27244377,0,31.15637398,0,8.077770233,0,1.910434961,0,11.52202797,0,2.06438779830933,0.440203607082367,37.5347709655762,20.2385540008545,95.4989852905273,55.7343444824219,268.810791015625,279.485382080078,25.0206184387207,0,0,
6,25.2121048,0,31.93249321,0,8.239976883,0,1.939823866,0,12.57555199,0,2.10333704948425,0.420254677534103,33.9962768554688,16.8386878967285,99.7357177734375,57.9398384094238,268.977874755859,264.582061767578,20.8598480224609,0,0,
7,29.08635139,0,32.6754837,0,8.415901184,0,1.966530323,0,13.61292648,0,2.14281511306763,0.415898084640503,30.7529964447021,14.0353527069092,103.326103210449,59.9038848876953,269.055847167969,250.503631591797,17.4458465576172,0,0,
8,32.90194321,0,33.38813019,0,8.597658157,0,1.991854906,0,14.63322163,0,2.18301725387573,0.417480707168579,27.8147239685059,11.7252607345581,106.32447052002,61.6512603759766,269.062652587891,237.205322265625,14.6455411911011,0,0,
9,36.66015244,0,34.07242584,0,8.780788422,0,2.016717911,0,15.63525009,0,2.22374105453491,0.421306848526001,25.1786022186279,9.82297801971436,108.781349182129,63.2044982910156,269.012451171875,224.644821166992,12.3495426177979,0,0,
10,40.36364746,0,34.73056793,0,8.962812424,0,2.041781187,0,16.61888123,0,2.2647340297699,0.42600816488266,22.8332710266113,8.25783729553223,110.743690490723,64.5839462280273,268.916473388672,212.782119750977,10.4679298400879,0,0,
11,44.01668549,0,35.36489487,0,9.142390251,0,2.067514181,0,17.58480835,0,2.30580353736877,0.431112825870514,20.7619495391846,6.97139263153076,112.255096435547,65.8078384399414,268.783935546875,201.579345703125,8.92679214477539,0,0,
12,47.62097549,0,35.97712708,0,9.318681717,0,2.0942173,0,18.53330994,0,2.34682488441467,0.436482280492783,18.9447059631348,5.91530847549438,113.356048583984,66.8924865722656,268.622344970703,191.000686645508,7.66538000106812,0,0,
13,51.18006897,0,36.56912613,0,9.491304398,0,2.12209177,0,19.4652977,0,2.38772320747375,0.442093372344971,17.3600749969482,5.04961204528809,114.084129333496,67.852409362793,268.437866210938,181.012298583984,6.63376140594482,0,0,
14,54.69094849,0,37.14152908,0,9.659793854,0,2.151203871,0,20.38007927,0,2.42844867706299,0.447953999042511,15.9862079620361,4.34124374389648,114.474174499512,68.7004776000977,268.235534667969,171.582138061523,5.79089403152466,0,0,
15,58.1588707,0,37.6962204,0,9.824232101,0,2.181624889,0,21.27918434,0,2.46897006034851,0.454076021909714,14.8016719818115,3.76286315917969,114.558479309082,69.448127746582,268.019439697266,162.679885864258,5.10304641723633,0,0,
16,61.58260727,0,38.23389053,0,9.984488487,0,2.213328362,0,22.16248703,0,2.509272813797,0.460467040538788,13.7859907150269,3.29186344146729,114.366943359375,70.1054611206055,267.79296875,154.276901245117,4.54249572753906,0,0,
